zone,lat,long,crimeRank,educationRank,employmentRank,geographicAccessRank,healthRank,housingRank,incomeRank,rank
http://statistics.data.gov.uk/id/statistical-geography/S01004206,55.88095,-3.10947,5511,6079,5434,5276,4643,6230,4759,5925
http://statistics.data.gov.uk/id/statistical-geography/S01004207,55.87927,-3.04501,2146,1083,2448,2600,2420,1508,2237,2047
http://statistics.data.gov.uk/id/statistical-geography/S01004208,55.88104,-3.16379,1518,4809,3681,2485,5274,2347,4639,4386
http://statistics.data.gov.uk/id/statistical-geography/S01004209,55.88485,-3.08463,3666,6098,5943,4421,5923,5675,5643,6281
http://statistics.data.gov.uk/id/statistical-geography/S01004210,55.8834,-3.15542,2320,4469,3183,5440,3086,3529,3213,3767
http://statistics.data.gov.uk/id/statistical-geography/S01004211,55.88081,-3.0743,4132,6218,5577,1367,5472,5604,6160,5747
http://statistics.data.gov.uk/id/statistical-geography/S01004212,55.88507,-3.01767,3861,5482,4226,472,4818,5172,4620,4203
http://statistics.data.gov.uk/id/statistical-geography/S01004213,55.87764,-3.17603,5250,1616,2291,1015,3658,1048,2893,2348
http://statistics.data.gov.uk/id/statistical-geography/S01004214,55.88608,-3.08788,5532,5641,6237,2949,6113,5757,6390,6381
http://statistics.data.gov.uk/id/statistical-geography/S01004215,55.8877,-3.07801,2915,6441,5724,4538,5298,6256,5633,6163
http://statistics.data.gov.uk/id/statistical-geography/S01004216,55.88829,-3.05085,3471,3605,4541,2141,3095,3804,3683,3981
http://statistics.data.gov.uk/id/statistical-geography/S01004217,55.88977,-3.05712,2634,2136,1925,3881,3192,3159,2232,2363
http://statistics.data.gov.uk/id/statistical-geography/S01004218,55.89079,-3.05315,1718,2673,2323,4028,2291,2254,2953,2668
http://statistics.data.gov.uk/id/statistical-geography/S01004219,55.89148,-3.0455,2720,673,1368,1127,1777,1114,2081,1341
http://statistics.data.gov.uk/id/statistical-geography/S01004220,55.88965,-3.08008,2471,6080,3835,4655,3845,5375,3669,4566
http://statistics.data.gov.uk/id/statistical-geography/S01004221,55.89326,-3.04773,2687,1475,2037,1467,2810,2304,2474,2077
http://statistics.data.gov.uk/id/statistical-geography/S01004222,55.89241,-3.06944,27,1510,757,6423,1373,1471,1409,1062
http://statistics.data.gov.uk/id/statistical-geography/S01004223,55.89299,-3.05865,386,752,612,3544,432,1803,732,585
http://statistics.data.gov.uk/id/statistical-geography/S01004224,55.89285,-3.05417,3221,1444,2174,3230,1867,2024,2117,2050
http://statistics.data.gov.uk/id/statistical-geography/S01004225,55.89481,-3.06589,337,427,613,5763,667,2138,707,611
http://statistics.data.gov.uk/id/statistical-geography/S01004226,55.89644,-3.0645,1685,1474,1755,5452,1982,2014,1888,1899
http://statistics.data.gov.uk/id/statistical-geography/S01004227,55.89834,-3.0524,952,1429,3392,2094,3824,2350,3638,2897
http://statistics.data.gov.uk/id/statistical-geography/S01004228,55.91353,-3.0936,2149,4054,3544,703,4467,3404,4013,3494
http://statistics.data.gov.uk/id/statistical-geography/S01004229,55.91082,-3.10553,3605,2095,3057,4027,3325,2487,2622,3029
http://statistics.data.gov.uk/id/statistical-geography/S01004230,55.91283,-3.11166,4771,2549,2996,2921,3101,1824,2730,3035
http://statistics.data.gov.uk/id/statistical-geography/S01004231,55.9144,-3.10723,3380,2315,2644,5124,2946,2331,2826,3007
http://statistics.data.gov.uk/id/statistical-geography/S01004232,55.9154,-3.11558,5604,4480,4885,2764,5159,4837,5062,5337
http://statistics.data.gov.uk/id/statistical-geography/S01004233,57.26137,-3.40182,5003,3163,4468,62,4814,3518,2865,2875
http://statistics.data.gov.uk/id/statistical-geography/S01004234,57.44477,-3.22522,5152,4063,4777,321,4937,4016,4830,4149
http://statistics.data.gov.uk/id/statistical-geography/S01004235,57.40547,-3.36904,5732,3940,4430,112,5176,2827,4252,3558
http://statistics.data.gov.uk/id/statistical-geography/S01004236,57.44507,-3.13032,3089,4345,3345,4289,2528,4895,3460,3780
http://statistics.data.gov.uk/id/statistical-geography/S01004237,57.44768,-3.12539,4431,3445,4633,3679,4390,4532,4352,4801
http://statistics.data.gov.uk/id/statistical-geography/S01004238,57.48359,-3.03612,4951,4392,4284,258,6049,2982,4186,3894
http://statistics.data.gov.uk/id/statistical-geography/S01004239,57.47111,-3.22393,4162,4779,4919,4554,4540,4417,4735,5352
http://statistics.data.gov.uk/id/statistical-geography/S01004240,57.45922,-3.29576,4046,3868,5257,95,5603,4009,5666,4130
http://statistics.data.gov.uk/id/statistical-geography/S01004241,57.48913,-3.1837,6222,4174,4729,811,5953,3127,5410,4878
http://statistics.data.gov.uk/id/statistical-geography/S01004242,57.51529,-3.64191,5343,3978,3895,45,6207,3406,4234,3342
http://statistics.data.gov.uk/id/statistical-geography/S01004243,57.53771,-3.07165,5889,3881,4571,212,5795,2194,3794,3690
http://statistics.data.gov.uk/id/statistical-geography/S01004244,57.52824,-3.20481,4284,2898,2562,2570,4805,3427,3284,3336
http://statistics.data.gov.uk/id/statistical-geography/S01004245,57.52557,-3.20692,4764,3807,4425,535,3972,3478,4420,3899
http://statistics.data.gov.uk/id/statistical-geography/S01004246,57.54292,-2.75364,5875,5457,4499,98,5575,2607,5347,4124
http://statistics.data.gov.uk/id/statistical-geography/S01004247,57.53686,-2.94809,931,2724,3650,4022,2791,4360,2777,3109
http://statistics.data.gov.uk/id/statistical-geography/S01004248,57.53925,-2.95861,3888,2037,2748,3618,3621,3685,3097,3126
http://statistics.data.gov.uk/id/statistical-geography/S01004249,57.53956,-2.95244,1624,4789,3356,6422,4379,4323,4008,4429
http://statistics.data.gov.uk/id/statistical-geography/S01004250,57.54431,-2.96414,2515,5045,4742,2749,3434,5194,3615,4375
http://statistics.data.gov.uk/id/statistical-geography/S01004251,57.54529,-2.94777,2420,5861,4203,5492,3520,5353,3760,4723
http://statistics.data.gov.uk/id/statistical-geography/S01004252,57.57915,-2.81534,4692,5593,4434,109,5707,2903,4413,3875
http://statistics.data.gov.uk/id/statistical-geography/S01004253,57.55902,-2.94559,6373,2824,4371,928,5198,2563,4089,4020
http://statistics.data.gov.uk/id/statistical-geography/S01004254,57.58815,-3.57329,5907,5791,5210,352,6131,4791,4788,4789
http://statistics.data.gov.uk/id/statistical-geography/S01004255,57.59844,-3.30099,3648,4450,3488,571,3058,5298,3362,3192
http://statistics.data.gov.uk/id/statistical-geography/S01004256,57.60054,-3.63154,3775,3303,3931,1057,3874,3148,3302,3439
http://statistics.data.gov.uk/id/statistical-geography/S01004257,57.60889,-3.1891,6273,5517,5926,271,5970,4490,5866,5127
http://statistics.data.gov.uk/id/statistical-geography/S01004258,57.63783,-3.02268,5883,4850,5193,333,6105,3018,4497,4476
http://statistics.data.gov.uk/id/statistical-geography/S01004259,57.59986,-3.61953,5194,4993,4668,2033,3964,5555,3527,4479
http://statistics.data.gov.uk/id/statistical-geography/S01004260,57.59888,-3.61308,5914,5897,5132,1029,5903,6109,5483,5423
http://statistics.data.gov.uk/id/statistical-geography/S01004261,57.6027,-3.62362,3502,1790,2658,2873,4058,2939,2216,2653
http://statistics.data.gov.uk/id/statistical-geography/S01004262,57.63715,-3.48767,4954,5179,4618,173,5527,3260,4101,3903
http://statistics.data.gov.uk/id/statistical-geography/S01004263,57.60197,-3.61648,3033,1191,2411,2891,3487,1248,1444,1962
http://statistics.data.gov.uk/id/statistical-geography/S01004264,57.61,-3.09554,4149,3479,3358,2444,4330,4292,2996,3611
http://statistics.data.gov.uk/id/statistical-geography/S01004265,57.60531,-3.62307,2764,2718,2949,4894,3768,3987,3280,3488
http://statistics.data.gov.uk/id/statistical-geography/S01004266,57.60658,-3.61489,1455,3300,1612,6424,2428,4252,1569,2117
http://statistics.data.gov.uk/id/statistical-geography/S01004267,57.60577,-3.60853,2546,5776,5567,4140,6150,5925,5666,6062
http://statistics.data.gov.uk/id/statistical-geography/S01004268,57.60565,-3.63146,1565,2155,3310,2799,5479,3963,2544,3111
http://statistics.data.gov.uk/id/statistical-geography/S01004269,57.61438,-3.09734,2508,4367,3946,4244,3174,4270,4302,4380
http://statistics.data.gov.uk/id/statistical-geography/S01004270,57.61056,-3.61418,143,1707,843,6466,2025,2606,1486,1285
http://statistics.data.gov.uk/id/statistical-geography/S01004271,57.61244,-3.60911,2456,4080,2284,5901,2302,2688,1419,2358
http://statistics.data.gov.uk/id/statistical-geography/S01004272,57.61367,-3.58729,5976,5275,6010,1342,5985,5235,5834,5810
http://statistics.data.gov.uk/id/statistical-geography/S01004273,57.61295,-3.5947,5027,5514,5932,1915,6350,5807,5638,5963
http://statistics.data.gov.uk/id/statistical-geography/S01004274,57.60392,-3.69256,4229,4946,4224,378,5521,4504,4284,4052
http://statistics.data.gov.uk/id/statistical-geography/S01004275,57.62514,-3.11897,6218,2359,3735,1380,3727,4202,3962,3621
http://statistics.data.gov.uk/id/statistical-geography/S01004276,57.60987,-3.61911,1310,2692,1224,4576,2190,4002,2143,1948
http://statistics.data.gov.uk/id/statistical-geography/S01004277,57.63389,-3.31789,5212,4810,4701,3181,5846,6110,5586,5658
http://statistics.data.gov.uk/id/statistical-geography/S01004278,57.63609,-3.21859,2553,3794,3436,1224,3652,4461,4104,3601
http://statistics.data.gov.uk/id/statistical-geography/S01004279,57.63555,-3.20987,2353,1145,2424,749,3140,3802,1399,1665
http://statistics.data.gov.uk/id/statistical-geography/S01004280,57.63654,-3.30839,2338,2734,3452,4460,3418,3994,3530,3663
http://statistics.data.gov.uk/id/statistical-geography/S01004281,57.67604,-2.81349,3744,4013,4563,619,4475,4803,3279,3685
http://statistics.data.gov.uk/id/statistical-geography/S01004282,57.6356,-3.30383,643,1434,1708,6135,1916,2355,1359,1616
http://statistics.data.gov.uk/id/statistical-geography/S01004283,57.63736,-3.2987,542,2766,2394,5471,1836,3726,2858,2525
http://statistics.data.gov.uk/id/statistical-geography/S01004284,57.63631,-3.31855,1728,2303,1779,3623,1996,1948,2886,2264
http://statistics.data.gov.uk/id/statistical-geography/S01004285,57.63417,-3.55016,5625,3209,6262,517,6504,6429,5088,4918
http://statistics.data.gov.uk/id/statistical-geography/S01004286,57.63589,-3.57067,6376,4683,5403,1656,6044,5818,4359,5223
http://statistics.data.gov.uk/id/statistical-geography/S01004287,57.62624,-3.12997,4783,4212,4085,505,3924,4748,4698,3945
http://statistics.data.gov.uk/id/statistical-geography/S01004288,57.63849,-3.31248,1259,4255,5159,4949,4865,4938,4649,5098
http://statistics.data.gov.uk/id/statistical-geography/S01004289,57.6405,-3.2906,3511,2829,2714,2356,3682,2609,4074,3386
http://statistics.data.gov.uk/id/statistical-geography/S01004290,57.65014,-2.94092,3235,4164,4193,476,4699,4506,5118,4076
http://statistics.data.gov.uk/id/statistical-geography/S01004291,57.64077,-3.29904,1802,4458,4740,4128,4434,4614,4758,4973
http://statistics.data.gov.uk/id/statistical-geography/S01004292,57.64362,-3.28368,2413,3062,3810,1148,4593,5672,2832,3262
http://statistics.data.gov.uk/id/statistical-geography/S01004293,57.64462,-3.33481,4956,5912,4092,3234,4243,6258,4683,5085
http://statistics.data.gov.uk/id/statistical-geography/S01004294,57.64471,-3.31401,1037,4764,4624,5818,4522,5018,4958,5089
http://statistics.data.gov.uk/id/statistical-geography/S01004295,57.64539,-3.30418,2281,3505,2756,3814,2526,5248,3174,3186
http://statistics.data.gov.uk/id/statistical-geography/S01004296,57.64512,-3.32458,1232,6042,5811,5791,4800,5904,4894,5707
http://statistics.data.gov.uk/id/statistical-geography/S01004297,57.64422,-3.29543,1571,2499,3387,2903,3445,1002,3087,3085
http://statistics.data.gov.uk/id/statistical-geography/S01004298,57.63431,-3.40562,5196,5758,5442,283,4442,4344,4804,4478
http://statistics.data.gov.uk/id/statistical-geography/S01004299,57.64829,-3.31977,15,2496,2585,6451,3092,1988,2580,2389
http://statistics.data.gov.uk/id/statistical-geography/S01004300,57.64895,-3.30682,67,3016,1296,4942,1466,4080,1498,1473
http://statistics.data.gov.uk/id/statistical-geography/S01004301,57.64823,-3.06821,6329,5398,5214,290,4863,4982,5199,4632
http://statistics.data.gov.uk/id/statistical-geography/S01004302,57.65439,-3.33702,4781,6040,5379,1877,5913,6238,5853,5865
http://statistics.data.gov.uk/id/statistical-geography/S01004303,57.65336,-3.29726,598,1367,1421,1722,1077,3131,1447,1221
http://statistics.data.gov.uk/id/statistical-geography/S01004304,57.65384,-3.30365,1183,1626,1743,1686,1929,1286,2028,1674
http://statistics.data.gov.uk/id/statistical-geography/S01004305,57.65513,-3.31549,3256,3125,3464,5749,3624,4095,4028,4155
http://statistics.data.gov.uk/id/statistical-geography/S01004306,57.656,-3.32032,3548,3823,2603,4622,2068,4388,2831,3092
http://statistics.data.gov.uk/id/statistical-geography/S01004307,57.6427,-3.54985,4882,5024,6468,499,5904,2782,5407,5165
http://statistics.data.gov.uk/id/statistical-geography/S01004308,57.65818,-3.30984,2627,2864,3505,3433,3367,3172,3359,3517
http://statistics.data.gov.uk/id/statistical-geography/S01004309,57.65869,-3.3238,6073,6136,5799,1742,5455,6368,5841,5964
http://statistics.data.gov.uk/id/statistical-geography/S01004310,57.65989,-3.31727,2752,3340,3008,3255,3423,3951,3620,3541
http://statistics.data.gov.uk/id/statistical-geography/S01004311,57.66102,-3.30806,3132,2999,3163,2839,3019,4267,3060,3238
http://statistics.data.gov.uk/id/statistical-geography/S01004312,57.6584,-3.60778,6399,4788,5392,690,6127,3394,3844,4634
http://statistics.data.gov.uk/id/statistical-geography/S01004313,57.65478,-3.22336,5048,4979,5596,420,3918,5009,4718,4452
http://statistics.data.gov.uk/id/statistical-geography/S01004314,57.66259,-3.01583,3612,3084,3449,810,4331,3992,3358,3245
http://statistics.data.gov.uk/id/statistical-geography/S01004315,57.66201,-3.31212,3825,3391,4372,3507,3961,5288,3905,4401
http://statistics.data.gov.uk/id/statistical-geography/S01004316,57.66336,-3.31691,5389,5359,6346,1225,4742,6487,4920,5405
http://statistics.data.gov.uk/id/statistical-geography/S01004317,57.67125,-2.96528,1948,4761,3997,4174,3877,5495,4247,4554
http://statistics.data.gov.uk/id/statistical-geography/S01004318,57.66964,-2.97529,4359,2246,2556,5272,3090,3355,1757,2600
http://statistics.data.gov.uk/id/statistical-geography/S01004319,57.66492,-3.11211,5514,5002,5471,276,4951,4669,5006,4535
http://statistics.data.gov.uk/id/statistical-geography/S01004320,57.67016,-2.98022,3199,2872,3191,5314,3464,4137,2892,3479
http://statistics.data.gov.uk/id/statistical-geography/S01004321,57.67284,-2.95593,506,901,1515,3743,2355,2223,1410,1401
http://statistics.data.gov.uk/id/statistical-geography/S01004322,57.67428,-2.9788,2637,3416,2457,4279,3938,4658,2946,3258
http://statistics.data.gov.uk/id/statistical-geography/S01004323,57.67597,-2.95819,229,2629,2848,5169,3613,4459,1789,2413
http://statistics.data.gov.uk/id/statistical-geography/S01004324,57.67564,-2.95399,1770,971,2286,2784,2176,3120,1673,1774
http://statistics.data.gov.uk/id/statistical-geography/S01004325,57.6758,-2.96892,1034,3915,3990,5955,3786,4640,3623,4143
http://statistics.data.gov.uk/id/statistical-geography/S01004326,57.7015,-2.85994,3897,4513,4120,1219,4556,5976,4287,4304
http://statistics.data.gov.uk/id/statistical-geography/S01004327,57.68402,-2.93741,1915,3434,4711,1619,5670,3941,4526,4439
http://statistics.data.gov.uk/id/statistical-geography/S01004328,57.68341,-2.94504,2243,3120,3419,2695,3937,5394,3649,3681
http://statistics.data.gov.uk/id/statistical-geography/S01004329,57.68853,-2.82048,3418,3693,4377,5182,5099,5398,3766,4781
http://statistics.data.gov.uk/id/statistical-geography/S01004330,57.69878,-3.47854,4471,3570,3382,864,4060,4664,3931,3544
http://statistics.data.gov.uk/id/statistical-geography/S01004331,57.69236,-2.81998,3478,3322,4176,4758,4487,3736,3658,4399
http://statistics.data.gov.uk/id/statistical-geography/S01004332,57.69648,-2.90605,3643,2918,4979,1228,5371,3853,4556,4403
http://statistics.data.gov.uk/id/statistical-geography/S01004333,57.69796,-2.89904,2507,3050,4001,1424,4247,4426,3440,3583
http://statistics.data.gov.uk/id/statistical-geography/S01004334,57.69726,-3.37119,4549,5459,6451,503,6323,5768,6439,5623
http://statistics.data.gov.uk/id/statistical-geography/S01004335,57.70311,-2.85605,3401,2200,3749,2208,4765,2214,2607,3214
http://statistics.data.gov.uk/id/statistical-geography/S01004336,57.70226,-3.49123,4088,2897,4036,3991,4275,4207,4180,4385
http://statistics.data.gov.uk/id/statistical-geography/S01004337,57.71359,-3.28728,3595,1634,3782,2744,3590,1698,3496,3296
http://statistics.data.gov.uk/id/statistical-geography/S01004338,57.7061,-3.43827,5932,4376,4106,2266,5122,3921,3945,4600
http://statistics.data.gov.uk/id/statistical-geography/S01004339,57.70775,-3.43035,5264,5010,5912,3187,5487,5716,4972,5826
http://statistics.data.gov.uk/id/statistical-geography/S01004340,57.71244,-3.29639,3515,2254,2633,3376,3294,2345,3077,3001
http://statistics.data.gov.uk/id/statistical-geography/S01004341,57.71157,-3.30111,4552,2135,3062,3421,2918,3657,2564,2966
http://statistics.data.gov.uk/id/statistical-geography/S01004342,57.71351,-3.30336,4112,5176,6161,3697,3550,5259,5413,5687
http://statistics.data.gov.uk/id/statistical-geography/S01004343,57.71581,-3.2958,616,2057,3045,4108,3545,3387,3405,3031
http://statistics.data.gov.uk/id/statistical-geography/S01004344,57.71624,-3.28825,2455,2674,3359,5298,3725,4241,3613,3802
http://statistics.data.gov.uk/id/statistical-geography/S01004345,57.71747,-3.29751,4583,3268,4076,3509,4965,4998,3600,4371
http://statistics.data.gov.uk/id/statistical-geography/S01004346,57.71976,-3.28772,2297,1550,3647,4988,3151,1255,2504,2922
http://statistics.data.gov.uk/id/statistical-geography/S01004347,57.72289,-3.28867,3962,5186,5907,4771,4555,5591,5345,5946
http://statistics.data.gov.uk/id/statistical-geography/S01004348,57.72339,-3.28348,2458,3836,4287,5638,3944,3440,4880,4875
http://statistics.data.gov.uk/id/statistical-geography/S01004349,55.44744,-5.15507,6126,4113,4068,120,4046,1022,4062,3225
